company_name,company_phone,phone_length
至得工業股份有限公司,63842857,8
至德企業股份有限公司,34397098,8
至松企業有限公司,229029003,9
至森科技股份有限公司,227919928,9
至珵建設有限公司,968111527,9
至美企業有限公司,229955862,9
至誠國際實業有限公司,928821070,9
至高行銷研究股份有限公司,227028377,9
至鴻科技股份有限公司,282263666,9
致凱科技股份有限公司,35191917,8
致岡國際有限公司,266372555,9
致愛餐飲事業有限公司,39356888,8
致揚企業有限公司,227645112,9
致新科技股份有限公司,35788833,8
致昕清潔有限公司,422479506,9
致榮電子有限公司,62286295,8
致瑋工業股份有限公司,222691267,9
致群室內裝修設計工程有限公司,288611920,9
致群工程有限公司,922842846,9
致遠企業行,72163185,8
臺中市不動產仲介經紀商業同業公會,423116080,9
臺中市中區區公所,422222502,9
臺中市大安區公所,426713511,9
臺中市太平地政事務所,423933800,9
臺中市幸福關懷發展協會,930558798,9
臺中市快樂天使兒少關懷協會,939576589,9
臺中市政府秘書處,622899999,9
臺中市東區區公所,422151988,9
臺中市水族類商業同業公會,426314160,9
臺中市烏日區公所,423368016,9
臺中市私立三民輔考文理法商公職證照短期補習班,422206940,9
臺中市私立亮亮文理短期補習班,70011136,8
臺中市私立來來幼兒園,425571617,9
臺中市私立兒童花園幼兒園,425323269,9
臺中市私立夏兒全球語言短期補習班,423107838,9
臺中市私立尤麗卡幼兒園,423958889,9
臺中市私立律於美文理藝術短期補習班,422582101,9
臺中市私立愛育珠心算美語會話短期補習班,427025457,9
臺中市私立迪斯耐幼兒園,426622341,9
臺中市立大德國民中學,422916984,9
臺中市育賢非營利幼兒園（委託財團法人台灣兒童暨家庭扶助基金會辦理）,90065016,8
臺中市豐原區福陽國民小學,425291101,9
臺中市豐原區豐村國民小學,425222468,9
臺中市醫療器材商業同業公會,422475877,9
臺中縣私立優克文理短期補習班,425686979,9
臺勝石材工程行,63355353,8
臺北市三民亦禮非營利幼兒園（委託財團法人中華民國唐氏症基金會辦理）,227968321,9
臺北市光華商場發展協會,223412202,9
臺北市報紙廣告業職業工會,223717490,9
臺北市文修非營利幼兒園（委託財團法人三之三生命教育基金會辦理）,229355633,9
臺北市泥水業職業工會,223703399,9
臺北市私立仁群老人長期照顧中心,225010048,9
臺北市私立優加文理短期補習班,970541288,9
臺北市私立光華幼兒園,227154555,9
臺北市私立十四山村塾文理技藝短期補習班,228772300,9
臺北市私立吉得寶仁愛文理語文短期補習班,241511400,9
臺北市私立吉得寶文理語文短期補習班,913525880,9
臺北市私立喬可幼兒園,993594090,9
臺北市私立大英文理短期補習班,228126108,9
臺北市私立天恩老人長期照顧中心(養護型),223620457,9
臺北市私立奇奇文理短期補習班博愛分班,943690010,9
臺北市私立奇奇珠心算文理短期補習班,943345610,9
臺北市私立奇奇珠心算文理短期補習班博愛分班,943690010,9
臺北市私立奇蹟珠心算文理短期補習班,227644489,9
臺北市私立寬安居家長照機構,223081977,9
臺北市私立專心文理短期補習班,943018750,9
臺北市私立成功文理短期補習班,906795753,9
臺北市私立方法派文理短期補習班,233931060,9
臺北市私立未來諸葛亮文理美術短期補習班,231029100,9
臺北市私立梁秀玲音樂短期補習班,227005595,9
臺北市私立森林學館托兒所,974288900,9
臺北市私立汎美語文短期補習班,233653361,9
臺北市私立派普爾文理短期補習班,923160650,9
臺北市私立立勝文理短期補習班,282923034,9
臺北市私立美育奧福音樂短期補習班,233222239,9
臺北市私立群仁老人長期照顧中心(養護型),225010048,9
臺北市私立翰陞文理短期補習班,285021256,9
臺北市私立艾司樂文理短期補習班,534522700,9
臺北市私立英格蘭文理美術短期補習班,93047665,8
臺北市立浩然敬老院,228585352,9
臺北市紀錄片從業人員職業工會,225571191,9
臺北氧氣股份有限公司,229616858,9
臺升機電工程有限公司,62571723,8
臺南市仁德區德南國民小學,62794772,8
臺南市仁德區虎山實驗小學,62661490,8
臺南市將軍區苓和國民小學,67942031,8
臺南市東山區青山國民小學,66861041,8
臺南市楠西區衛生所,65751006,8
臺南市私立大華幼兒園,66529758,8
臺南市私立天寶老人長期照顧中心(養護型),65982336,8
臺南市私立德林國學幼兒園,65896306,8
臺南市私立櫻花日語短期補習班,971250679,9
臺南市私立皇品文理短期補習班,66325777,8
臺南市私立艾迪斯幼兒園,62530325,8
臺南市私立萬安老人長期照顧中心(養護型),66330899,8
臺南市私立馥凰文理短期補習班,50849536,8
臺南市西港區松林國民小學,67952205,8
臺南白熊企業有限公司,62670379,8
臺容實業股份有限公司,47270611,8
臺灣三帆製藥科技股份有限公司,62042345,8
臺灣化學板股份有限公司,422230266,9
臺灣化粧品工業同業公會,223819700,9
臺灣堅彌股份有限公司,73724712,8
臺灣天瓏技術有限公司,229626188,9
臺灣康迪生物科技有限公司,425318586,9
臺灣惠爾得股份有限公司,33663663,8
臺灣捷盈股份有限公司,227382518,9
臺灣新吉美碩股份有限公司,227079900,9
臺灣新技股份有限公司,423114119,9
臺灣熤冠軸承有限公司,62663518,8
臺灣熱傳股份有限公司,73719627,8
臺灣荷苞山股份有限公司,75225966,8
臺灣重山風力科技有限公司,47524131,8
臺灣高田股份有限公司,492642332,9
臺通股份有限公司,75513260,8
臺邦商旅股份有限公司,62931888,8
臺鴻欣業股份有限公司,34574579,8
臻優企業有限公司,425395588,9
臻品臻商行,75551177,8
臻好有限公司,229830016,9
臻愛房屋企業社,35750707,8
臻晟有限公司,33258539,8
臻興實業有限公司,55950716,8
臻裕企業有限公司,424759008,9
興乘升降設備股份有限公司,77337273,8
興亞工程有限公司,926220987,9
興仁實業有限公司,36673488,8
興企有限公司,227922528,9
興佳和汽車企業有限公司,222702677,9
興傑不動產經紀有限公司,222141111,9
興億塑膠有限公司,228167052,9
興光照明科技有限公司,73332487,8
興再生興業有限公司,77035898,8
興冠輪業有限公司,422125777,9
興利昇環保有限公司,229251373,9
興力企業有限公司,229951860,9
興勤電子工業股份有限公司,75577660,8
興合家電有限公司,223375657,9
興合鼎興業有限公司,424738200,9
興和氣體股份有限公司,426394259,9
興和聯運有限公司,72811696,8
興固興業有限公司,229839855,9
興宏展汽車材料行,286480935,9
興宏邦工程有限公司,226031883,9
興富勝肉品有限公司,34768855,8
興富台科技有限公司,65961030,8
興富程不動產有限公司,33111941,8
興峰水電材料有限公司,229395818,9
興怡水電工程有限公司,921910513,9
興承國際有限公司,223887506,9
興昌機械五金行,52850273,8
興明升企業有限公司,33393556,8
興根不動產仲介經紀股份有限公司,72220866,8
興楠電業有限公司,73582100,8
興榮製漆工業有限公司,67950121,8
興橋企業管理顧問有限公司,223811788,9
興泰機車行,423725402,9
興源紙業有限公司,425278947,9
興煒精密股份有限公司,34707337,8
興牛埔汽車修理有限公司,35307866,8
興田科技有限公司,229857208,9
興繨行,916325433,9
興美材料科技有限公司,33685726,8
興興機械廠股份有限公司,227915129,9
興茂房屋仲介有限公司,228936799,9
興華國際有限公司,62057275,8
興藝峰生技農業股份有限公司,225965196,9
興藝彩色科技有限公司,425290111,9
興行實業股份有限公司,62663479,8
興記印刷品文具行,34920366,8
興誠科技股份有限公司,226982966,9
興誼企業股份有限公司,289915250,9
興貿欣科技有限公司,34585680,8
興起發光股份有限公司,960733644,9
興躍紙漿模塑設備制品有限公司,222223741,9
興通工業股份有限公司,423324958,9
興達工程有限公司,226586807,9
興鈺隆瓦斯行,33858879,8
興錡科技有限公司,266274884,9
興陽機車行,226323772,9
興隆昌實業有限公司,422854673,9
興隆機車行,56325808,8
興隆機車輪胎行,76211580,8
興靖唐企業股份有限公司,78911519,8
興麗丹有限公司,229206885,9
興麗盟建設有限公司,73651662,8
舒樂服務股份有限公司新竹分公司,35368308,8
舜捷環保科技有限公司,87392015,8
舜昕工業有限公司,426112695,9
舜林科技有限公司,32755581,8
舜發不銹鋼有限公司,76228288,8
舜菖室內裝修工程有限公司,33814375,8
舜躍企業有限公司,226521988,9
舜馨有限公司,423164058,9
航創科技股份有限公司,34201223,8
航快有限公司,33838869,8
航網中山科技股份有限公司,225150577,9
般將潮流企業有限公司,227602983,9
舶通海事股份有限公司,225370590,9
船東水產股份有限公司,222439514,9
良仁實業有限公司,62535138,8
良企機電顧問股份有限公司,289218831,9
良佑工業股份有限公司,62660665,8
良佳鋼鐵有限公司,76513389,8
良信科技有限公司,76240887,8
良全企業社,981114286,9
良合營造有限公司,77221621,8
良和金銀珠寶有限公司,229622345,9
良安綜合工程有限公司,78014359,8
良峰實業股份有限公司,34963168,8
良成企業行,938127326,9
良昱工程行,976295998,9
良正工業有限公司,422111234,9
良泉工業股份有限公司,34391818,8
良泉皮革股份有限公司,57857331,8
良生國際貿易有限公司,75829893,8
良羿機車行,73220631,8
良育語文電腦短期補習班,229855508,9
良興石材有限公司,62976216,8
良英車業行,48882524,8
良豪科技有限公司,75569112,8
良迅電訊股份有限公司,77036176,8
良達機車行,222153369,9
良邦精技股份有限公司,422478990,9
良錡石材企業有限公司,286301299,9
良錮電機有限公司,289925577,9
艾倫保羅投資有限公司,73362278,8
艾克富國際企業有限公司,222922720,9
艾克索生物科技股份有限公司,422020968,9
艾創為科技股份有限公司,75526594,8
艾力特科技有限公司,225621911,9
艾卡斯管理顧問有限公司,287801669,9
艾可國際股份有限公司,225033191,9
艾可特國際貿易有限公司,423108180,9
艾呂雅創造社有限公司,223217666,9
艾品國際企業股份有限公司,223461577,9
艾喜益有限公司,228724147,9
艾城國際貿易有限公司,225947769,9
艾夏實業有限公司,76143050,8
艾嫚達有限公司,925207107,9
艾安得股份有限公司,223224722,9
艾尼斯儀器有限公司,52243847,8
艾巨科技股份有限公司,277238855,9
艾德思科技有限公司,33690510,8
艾德數位有限公司,266050580,9
艾思特股份有限公司,229040888,9
艾思科技股份有限公司,425375672,9
艾斯奎爾股份有限公司,225531151,9
艾斯比國際貿易有限公司,227472128,9
艾斯邁科技股份有限公司,222458270,9
艾普悅音有限公司,287977563,9
艾普電有限公司,22624779,8
艾普頓企業股份有限公司,34831058,8
艾格創新科技有限公司,33466035,8
艾格普蘭特艾格有限公司,287323303,9
艾格麗卡系統櫥櫃有限公司,33500350,8
艾歐圖科技股份有限公司,223681734,9
艾歐樂思有限公司,288665622,9
艾比斯有限公司,229829697,9
艾洋科技有限公司,34588956,8
艾爾哈比貿易有限公司,77801451,8
艾爾蓓麗生物科技股份有限公司,225675090,9
艾玻克實業有限公司,228164829,9
艾瑪企業社,425607151,9
艾璐迪商貿有限公司,277458334,9
艾登牙醫診所,289933700,9
艾穎實業有限公司,55575300,8
艾立兒有限公司,227953001,9
艾立浦股份有限公司,223148355,9
艾笛室內裝修有限公司,73317998,8
艾米莎國際股份有限公司,227936523,9
艾美材料科技有限公司,286752089,9
艾肯國際股份有限公司,33621910,8
艾芬迪食品股份有限公司,62792838,8
艾苙科技有限公司,227125389,9
艾葳國際美麗股份有限公司,282193692,9
艾蕾歐服飾有限公司,227032865,9
艾迪瑪斯股份有限公司,35520669,8
艾酷奇食品股份有限公司,229101685,9
艾陞科技有限公司,424255108,9
芃芓藝術工作室,915723683,9
芊宥有限公司,34554139,8
芊岱企業有限公司,225932413,9
芊惠中醫診所,422389968,9
芊粱股份有限公司,227929269,9
芊芊農產生化科技有限公司,426762306,9
芙麗欣生物科技股份有限公司,78153186,8
芝林服飾店,222970283,9
芝研化粧品股份有限公司,286600102,9
芝銘有限公司,33027778,8
芥菜種企業有限公司,227605762,9
芥菜種創意有限公司,223379757,9
芫陞國際貿易有限公司,227010288,9
芬斯特股份有限公司,222182160,9
芭娜娜國際商行,62221110,8
芯力科技有限公司,423110185,9
芯安有限公司,62688696,8
芯茂食品機械有限公司,52392251,8
芯邦科技股份有限公司,277315858,9
芯霸國際有限公司,32125355,8
花東科技有限公司,227836600,9
花蓮真情食品股份有限公司,38540202,8
花蓮縣光復鄉光復國民小學,38701029,8
花蓮縣光復鄉太巴塱國民小學,38701134,8
花蓮縣卓清國民小學,38801163,8
花蓮縣卓溪鄉卓楓國民小學,38846027,8
花蓮縣卓溪鄉立山國民小學,38841358,8
花蓮縣吉安鄉吉安國民小學,38523984,8
花蓮縣壽豐鄉月眉國民小學,38631011,8
花蓮縣壽豐鄉水璉國民小學,38601228,8
花蓮縣富里鄉吳江國民小學,38861242,8
花蓮縣富里鄉學田國民小學,38831324,8
花蓮縣富里鄉東里國民小學,38861161,8
花蓮縣玉里鎮公所,38883166,8
花蓮縣瑞穗鄉公所,38872109,8
花蓮縣瑞穗鄉鶴岡國民小學,38870651,8
花蓮縣秀林鄉秀林國民小學,52215690,8
花蓮縣私立小丫幼兒園,38530207,8
花蓮縣私立美侖汽車駕駛人訓練班,38526973,8
花蓮縣私立長生老人長期照顧中心(養護型),38522066,8
花蓮縣立化仁國民中學,38543471,8
花蓮縣立大禹國民小學,388813274,9
花蓮縣立新城國民中學,38462860,8
花蓮縣立玉里國民中學,38882054,8
花蓮縣花蓮市國福國民小學,38561395,8
花蓮縣萬榮鄉萬榮國民小學,38771064,8
花蓮縣萬榮鄉西林國民小學,38771064,8
花蓮縣豐濱鄉新社國民小學,38711138,8
花蓮縣豐濱鄉港口國民小學,38781037,8
花蓮縣豐濱鄉衛生所,38791156,8
花蓮縣鳳林地政事務所備用,38761103,8
花蓮縣鳳林鎮鳳仁國民小學,38762201,8
花都園藝,48228039,8
芳成工業股份有限公司,73712126,8
芳裕機車行,48340396,8
芳達開發有限公司,424220298,9
芳里藥局,35222989,8
芳霖健康有限公司,227151669,9
芷?有限公司,33933916,8
芷暘有限公司,33933916,8
芸藝有限公司,223831176,9
芽比有限公司,62479888,8
苔航企業有限公司,227856011,9
苗栗縣私立多倫多幼兒園,930040138,9
苙安企業有限公司,426220316,9
苞國際企劃顧問有限公司,223643366,9
苡富欣業有限公司,227118161,9
若崴有限公司,62151616,8
若思文創志業有限公司,227780916,9
若林企業股份有限公司,34907299,8
若森環境工程股份有限公司,423827255,9
若森科技股份有限公司,423827255,9
若蓁企業社,48887607,8
英利得國際股份有限公司,226275933,9
英利得科技有限公司,222196108,9
英利生股份有限公司,226275933,9
英創科技股份有限公司,229383801,9
英商費舍海洋服務股份有限公司,221752253,9
英商路透新聞媒體有限公司,287295100,9
英商雪莉帕森專業服務有限公司,266011318,9
英堡科技工程有限公司,35286305,8
英士有限公司,225773161,9
英孚森資訊有限公司,227751277,9
英寶有限公司,33775109,8
英展生技有限公司,62959089,8
英屬安奎拉商夏鼎投資有限公司,937555560,9
英屬維京群島商亞都國際有限公司,227762723,9
英屬維京群島商偉德國際有限公司,223512692,9
英屬維京群島商全球運動器材有限公司,225629128,9
英屬維京群島商利達行國際事業有限公司,225452392,9
英屬維京群島商尊譽科技國際股份有限公司,227196300,9
英屬維京群島商捷洛威國際有限公司,221759253,9
英屬維京群島商暟能世紀有限公司,277337755,9
英屬維京群島商梭萊先進鍍膜股份有限公司,227928766,9
英屬維京群島商瑞致達股份有限公司,227227222,9
英屬維京群島商禾寶醫療器材股份有限公司,266066688,9
英屬維京群島商英得國際有限公司,225534860,9
英屬維京群島商道衡有限公司,227577000,9
英屬維京群島商鉅恒利有限公司,223467228,9
英屬維京群島商長江馬獅龍企業有限公司,225816716,9
英屬維京群島商高寶國際有限公司,227992788,9
英屬開曼群島商?方投資有限公司,36573338,8
英屬開曼群島商基士德科技股份有限公司,75523806,8
英屬開曼群島商易智能股份有限公司,277228791,9
英屬開曼群島商泰福生技股份有限公司,227010518,9
英得利國際有限公司,222997135,9
英德工業股份有限公司,76968131,8
英慶實業有限公司,76922899,8
英晟電子股份有限公司,227479338,9
英格爾國際有限公司,33315252,8
英泰格股份有限公司,33862442,8
英源興業有限公司,422359916,9
英澤實業有限公司,62559169,8
英特美股份有限公司,33670221,8
英特達實業有限公司,277015886,9
英瑞爾環保科技有限公司,33693922,8
英瑞股份有限公司,33398555,8
英發國際股份有限公司,75521199,8
英福達科技股份有限公司,226969338,9
英維亞有限公司,35191146,8
英翰興業有限公司,229129942,9
英誠興業股份有限公司,73725408,8
英豪水電消防工程行,77117481,8
英貿有限公司,226277272,9
英達爾實業有限公司,226479289,9
英達美有限公司,222835978,9
英達資訊有限公司,223935366,9
英鐠特科技股份有限公司,289646357,9
英門實業有限公司,424075805,9
英鼎開發科技股份有限公司,223225885,9
茁速達實業有限公司,225557533,9
茂仁電機業有限公司,62701207,8
茂仲科技有限公司,222880071,9
茂傑國際股份有限公司,222689300,9
茂勝鑫鑄煉股份有限公司,426393217,9
茂基興業股份有限公司,33803888,8
茂宏農場,48290970,8
茂巨國際有限公司,908183538,9
茂旭經貿有限公司,62585770,8
茂旭興業有限公司,33819134,8
茂楠土木包工業,76231108,8
茂榮國際實業有限公司,33316846,8
茂欣國際有限公司,229922607,9
茂泰資訊科技有限公司,35541579,8
茂琨工程有限公司,226251898,9
茂益企業社,425674158,9
茂盛股份有限公司,62510015,8
茂盛開發股份有限公司,53745055,8
茂真科技有限公司,282453356,9
茂立有限公司,422817034,9
茂翔營造有限公司,227510000,9
茂聖國際有限公司,33573820,8
茂舜科技有限公司,33508139,8
茂誠工程有限公司,39586665,8
茂識管理顧問有限公司,224581825,9
茂豐精密工業股份有限公司,33762266,8
茂陞顧問有限公司,35790535,8
茂雄金屬股份有限公司,34723701,8
茂順人力仲介有限公司,55877868,8
茂順欣業有限公司,424060762,9
茂馳國際有限公司,426885215,9
茗亞精密機械股份有限公司,33136986,8
茗冠茶葉行,928161958,9
茗富通信工程有限公司,33355145,8
茗耀國際有限公司,222651180,9
茱莉亞化粧品有限公司,289721922,9
茶客茶業有限公司,225599175,9
茶江有限公司,427026285,9
荃發興業有限公司,47686667,8
荃迎有限公司,34531818,8
荅芙尼國際有限公司,223255136,9
草仁企業股份有限公司,229898630,9
草屯旅行社股份有限公司,492350146,9
荷仕有限公司,277377000,9
荷園居家護理所,76906765,8
荷奕國際有限公司,289113737,9
荷旺企業有限公司,225974643,9
荷蘭商明特爾國際股份有限公司,227635945,9
荷蘭商漢微科股份有限公司,36669229,8
荷蘭商聯想股份有限公司台灣分公司,221765199,9
荷蘭商聯邦快遞國際股份有限公司,225369090,9
莉蒔科技有限公司,222288950,9
莊周不動產經紀業有限公司,973582451,9
莊松榮製藥廠股份有限公司,76151009,8
莊欽淇建築師事務所,932718810,9
莊芬事務所,33366889,8
莊魁企業有限公司,222783789,9
莎黛服飾名店,227789108,9
莒光科技有限公司,34700183,8
莘霖實業有限公司,913608212,9
莫丘利有限公司,939337407,9
莫菲語文短期補習班,920406730,9
菁晟實業有限公司,976232420,9
菁泰電器有限公司,73909459,8
菇之味商行,425822598,9
菈韓娜文創有限公司,287727157,9
菉漾廣告行銷股份有限公司,225118883,9
菊仟代專業制服有限公司,72361200,8
菊子娛樂有限公司,988200662,9
菊本木業股份有限公司,422443675,9
菖宏營造有限公司,245277828,9
菘承企業社,976272180,9
菘霖紙業有限公司,226923792,9
菜皇創意有限公司,287892468,9
菜籃子有限公司,73411194,8
菜豚屋餐飲有限公司,902292237,9
菩晟有限公司,226330646,9
菩樂企業有限公司,55899920,8
華上生技醫藥股份有限公司,277220388,9
華人全球網路科技股份有限公司,227186669,9
華伸企業有限公司,35713586,8
華佑實業有限公司,423222790,9
華佳科技有限公司,225022216,9
華俐醫療科技有限公司,228816209,9
華倫興業有限公司,55515771,8
華元企業社,33125585,8
華凌光電股份有限公司,425689987,9
華力電子股份有限公司,229993156,9
華勤電信工程股份有限公司,424224946,9
華升數位休閒生活館有限公司,226900028,9
華南商業銀行股份有限公司中科分公司,423591778,9
華南商業銀行股份有限公司信維分公司,227015123,9
華博館有限公司,33165767,8
華可美產有限公司,228743663,9
華呈營造有限公司,426936639,9
華品味美食店,62221980,8
華商國際興業有限公司,422332372,9
華垣有限公司,62598113,8
華塑生技環保有限公司,228092411,9
華塑第一家具有限公司,33503339,8
華大行,66980377,8
華威保全股份有限公司,63586550,8
華安企業社,78124981,8
華宜科技有限公司,229486168,9
華宸塑膠有限公司,222029033,9
華富水電工程有限公司,229364082,9
華富電子股份有限公司,34528826,8
華寶精品百貨有限公司,33239633,8
華寶行國際有限公司,33326058,8
華岑自動化科技有限公司,286865622,9
華岡船務股份有限公司,225172211,9
華峰建築師事務所,423760005,9
華州美德有限公司,226517097,9
華建機電有限公司,62434682,8
華強通訊有限公司,223366999,9
華彩印刷行,88882255,8
華律企業股份有限公司,229033671,9
華徠實業有限公司,33171322,8
華德創新有限公司,229832885,9
華德國際工程有限公司,227534252,9
華志營造股份有限公司,34597890,8
華承鑽石工業股份有限公司,33619555,8
華揚消防工程顧問股份有限公司,225952208,9
華擎機械工業股份有限公司,33818001,8
華新油漆股份有限公司,78121177,8
華旭消防工程股份有限公司,35293278,8
華昇企業社,35718100,8
華星冰室有限公司,227111881,9
華昱精密科技有限公司,222065268,9
華林企業社,32184219,8
華林機電工程股份有限公司,33780771,8
華桂國際有限公司,225793068,9
華森環境工程有限公司,33383857,8
華楙生技股份有限公司,32223838,8
華毅國際貿易商行,976551766,9
華泰材料科技有限公司,33669277,8
華海有限公司,425634332,9
華湛企業股份有限公司,285123325,9
華溱園藝有限公司,222542998,9
華漢實業有限公司,422330016,9
華澤科技有限公司,229211500,9
華煌科技有限公司,34681076,8
華爾特企業有限公司,288663167,9
華特豪威國際有限公司,224330391,9
華王機車行,87663793,8
華琳實業有限公司,224310966,9
華瑞運通有限公司,227354845,9
華璟科技股份有限公司,72150691,8
華田科技股份有限公司,836195800,9
華皇企業有限公司,227043696,9
華益皮件百貨有限公司,47250003,8
華盛機車行,39583663,8
華盛頓遊覽汽車股份有限公司,33779977,8
華研國際有限公司,225121919,9
華科國際有限公司,226099531,9
華秝製造有限公司,63501799,8
華紋紙業股份有限公司,223613191,9
華維有限公司,73758968,8
華綾電子股份有限公司,226942118,9
華羽寢具有限公司,77884587,8
華翊儀器行,62225013,8
華耀通運有限公司,226927989,9
華聖有限公司,227868289,9
華興度量衡器股份有限公司,426628793,9
華興水電工程有限公司,62390262,8
華艦科技股份有限公司,227526009,9
華芳貿易有限公司,227771665,9
華茂資源回收科技股份有限公司,33507379,8
華華興業有限公司,225816045,9
華藝娛樂股份有限公司,227927833,9
華藝工程行,925352051,9
華裕實業有限公司,222989201,9
華視安全監視系統股份有限公司,226487002,9
華誼租賃有限公司,33759922,8
華豐儀電工程有限公司,34093872,8
華軒化工有限公司,228376922,9
華辰不動產經紀有限公司,39363738,8
華迅股份有限公司,227112112,9
華速國際企業有限公司,72156266,8
華進不銹鋼金屬有限公司,222236038,9
華達五金企業社,47770258,8
華達國際租賃有限公司,33277092,8
華達電器實業廠股份有限公司,223312725,9
華邦工程行,73636938,8
華采國際實業有限公司,918914698,9
華鉬實業股份有限公司,47811937,8
華銳安控有限公司,287261656,9
華鑫通運股份有限公司,286485124,9
華隆機車行,65838246,8
華順唐企業社,73844684,8
華風國際有限公司,282458959,9
華馳精密股份有限公司,35358977,8
華鶴實業有限公司,286775488,9
華鼎科技有限公司,225953001,9
華龍科技有限公司,47695777,8
菲力霸遊戲機有限公司,73655765,8
菲思博科技股份有限公司,225170160,9
菲達企業行,72115762,8
菳樂金店,75311866,8
萇勇起重工程行,73713805,8
萊丞企業有限公司,228729388,9
萊亞企業有限公司,77222993,8
萊得爾室內設計工程股份有限公司,285314852,9
萊德化工有限公司,229856212,9
萊昂仕科技股份有限公司,36201688,8
萊欣股份有限公司,287978005,9
萊登興業有限公司,226925608,9
萊莉國際有限公司,424223125,9
萌將空調工程有限公司,289541198,9
萬世嘉有限公司,229998636,9
萬世昌企業股份有限公司,48922195,8
萬世鑫有限公司,228386226,9
萬事捷股份有限公司,225165600,9
萬人機車行,35331815,8
萬仕達工程有限公司,225288508,9
萬代福營造有限公司,33167711,8
萬來藥局,48535565,8
萬偉企業有限公司,66529072,8
萬全茶行,225115448,9
萬博實業股份有限公司,227850367,9
萬吉餐櫥器具行,62515356,8
萬嘉企業有限公司,424375656,9
萬國人力資源有限公司,34016715,8
萬國有限公司,34222024,8
萬大科技有限公司,35687778,8
萬安國際股份有限公司,225165788,9
萬客隆小客車租賃有限公司,426934214,9
萬富隆昇有限公司,33299079,8
萬德機車行,87811005,8
萬成航空科技股份有限公司,225411866,9
萬成食品行,987860636,9
萬承汽車有限公司,422516688,9
萬承科技股份有限公司,229519568,9
萬昌億有限公司,34926907,8
萬晉興業有限公司,62535069,8
萬林工程有限公司,289927168,9
萬機科技股份有限公司,35753040,8
萬毅企業股份有限公司,76963129,8
萬濱食品行,35338971,8
萬盈興業股份有限公司,52775402,8
萬石企業有限公司,229848383,9
萬箖實業有限公司,225550050,9
萬美德有限公司,422425001,9
萬航實業有限公司,78039566,8
萬蕙昇股份有限公司,227023101,9
萬見隆五金有限公司,225577160,9
萬谷工業有限公司,229088421,9
萬豐國際興業有限公司,33392164,8
萬豐機車行,425623702,9
萬豐重機企業社,37585208,8
萬豐重驊科技股份有限公司,227542228,9
萬象教育國際股份有限公司,277159996,9
萬進貿易股份有限公司,221002768,9
萬達康股份有限公司,422546111,9
萬里強機車行,73828887,8
萬里福田寵物城堡有限公司,266179775,9
萬里資訊股份有限公司,282217759,9
萬錄股份有限公司,227556565,9
萬錡鋼鐵有限公司,33398236,8
萬錦企業社,73718925,8
萬鴻不動產仲介股份有限公司,33205060,8
萱陽科技工程有限公司,34926052,8
葆康藥局,289678373,9
葆林有限公司,422788832,9
葆樺科技有限公司,286932971,9
葆蒼消防有限公司,33708949,8
葆達企業有限公司,62458423,8
葉味香企業社,422541250,9
葉松齡建築事務所,77233092,8
葛洛莉美容國際有限公司,225624571,9
葛瑪蘭溫泉飯店股份有限公司,227766633,9
葛莉莎化?品國際股份有限公司,229123622,9
葡枝企業有限公司,62229401,8
葡豐營造有限公司,39588408,8
葫光商行,228816075,9
葫光藥局,226336611,9
葳品有限公司,277206881,9
葳晶國際有限公司,79511901,8
葳狄資訊有限公司,63113887,8
葳群科技有限公司,423023998,9
葳霖通運有限公司,73748188,8
葴誠創意設計有限公司,423310555,9
葵寶樹國際有限公司,225148895,9
葶芙美學有限公司,424226665,9
蒂雅羅國際餐飲股份有限公司,35351599,8
蒙帝那生物科技股份有限公司,287125145,9
蒲公英城市生活館,33374158,8
蓁讚國際股份有限公司,229808843,9
蓄日能科技有限公司,286471278,9
蓉山工程股份有限公司,222120393,9
蓋強羽毛球館,425330910,9
蓓而飛健康科技股份有限公司,72265166,8
蓮昇生命事業禮儀社,222953875,9
蓮月圓有限公司,225995108,9
蓮欣科技股份有限公司,73736311,8
蓮臺事業有限公司,226954084,9
蓮興商行,286918957,9
蓮華行銷有限公司,422411060,9
蓮華醫藥生技股份有限公司,73102954,8
蓮鑫科技工程有限公司,33010170,8
蓽華文理短期補習班,289537587,9
蔚康興業有限公司,73876640,8
蔚文國際貿易有限公司,229986988,9
蔚林實業有限公司,426280000,9
蔚龍藝術有限公司,277308830,9
蔡佳璋婦幼聯合醫院,282212468,9
蔡利實業有限公司,286263524,9
蔡斐安建築師事務所,423268381,9
蔡蔗宏建築師事務所,75213303,8
蔡通保地政士事務所,76223729,8
蔡逸泓建築師事務所,223892779,9
蔡雅玲事務所,228263631,9
蔣敬三建築師事務所,424639799,9
蔻司丹生物科技有限公司,227310909,9
蕎伊司國際有限公司,285022385,9
蕎育文理語文技藝短期補習班,980535244,9
蕙駿國際有限公司,228329202,9
蕭家牛雜湯小吃店,227665267,9
蕾斯瑪工業股份有限公司,62202972,8
蕾紗工作室,226517670,9
薇贏企業有限公司,75379979,8
薌泉茶業,437048222,9
薔尼思企業社,277288152,9
薩摩亞商亞立基國際股份有限公司,221811666,9
薩摩亞商品皓國際開發有限公司,287299516,9
薩摩亞商安威通訊有限公司,222900898,9
薩摩亞商富甲一方餐飲管理顧問有限公司,222218686,9
薩摩亞商新茂環球有限公司台灣分公司台中營業所,227962298,9
薩摩亞商新茂環球有限公司台灣分公司高雄營業所,227962298,9
